A2301 A2402 A2407 A6802 A0204 A0203 A0211 A0207 A0206 A0201 A0205 A0202 A3601 A0101 A2501 A2601 A3401 A6601 A0301 A3402 A1101 A1102 A3201 A3002 A3001 A2902 A7401 A6801 A3101 A3303 A3301 B4601 B1517 B5801 B5802 B5703 B5701 B4201 B0801 B0704 B0702 B1402 B5501 B5601 B5502 B5401 B5301 B3503 B3501 B3507 B5201 B5101 B5001 B4901 B1510 B1503 B1502 B1501 B4403 B4402 B3701 B4501 B3802 B3801 B1301 B1302 B2705 B1801 B4001 B4002 B4006 C0701 C0702 C1701 C0801 C1502 C1202 C0202 C0302 C0303 C0304 C0704 C0802 C0501 C0403 C0401 C1203 C0602 C0102 C1601 C1402 C1403 G0101 G0103 G0104
B5301 34.1998947366801 36.1682913613568 35.8962978592501 30.6919777792178 35.7596057025242 36.1624542861792 35.4264731521499 34.6102701520806 33.162462212568 33.633939703817 33.8336297195556 34.2958816769594 37.327811347573 40.4234325608304 30.4854899911417 33.1417350179498 33.5839738565882 34.2010233765015 36.0612271005855 34.8154678268151 37.7514661966923 37.7514661966923 29.4681013979523 34.912927405189 35.2524240301288 34.325304077313 33.5904004144041 32.5364518655615 34.8483729892803 34.0236212064501 34.7435878976251 32.2694468499229 23.7073638348932 19.8998442204958 24.3166691798034 26.3707925554011 24.8892547096131 29.6428558003442 29.7935815235429 33.1190639964356 33.3905495612157 32.6401348036432 29.3879363004618 25.4139941764375 26.9426761848188 26.6829589813424 0 18.602376192304 14.4343790999128 14.4343790999128 22.6770721214181 18.8370671814909 28.0978682465414 24.1068226857046 24.003439336895 24.3675973374479 23.1999784482658 24.9218458385409 21.3428325205442 25.2549896060165 29.2717713847317 30.8984659813396 22.4408823355946 20.5993762041475 24.8405636006915 26.6212678135359 28.6002517471438 23.9396073484926 28.4204187161273 28.7059140248138 28.785340018836 32.4549010166415 34.5292238545844 37.4889503720763 33.4533540919292 33.4508968489636 33.3878376059307 35.2636073027137 31.2165885387881 31.820234128617 31.820234128617 38.0316157952827 38.1357692986519 38.8418601511308 38.9280772707823 39.6969885507704 35.883708002379 38.2313183136548 40.1488804327095 35.5435127695618 38.9834323783835 38.9834323783835 39.2742180062188 39.3965087285663 39.558412506065
B3503 36.7290266682906 38.5685610309744 38.3136111584382 28.6307334869367 34.006922824625 34.4302846343157 33.6564466335946 32.7962223434346 31.264521426051 31.7641826590895 31.9755515980569 32.4642711299669 38.4491339304281 41.4611179299353 35.4470266736154 34.3997819760533 34.6643664300965 35.2625155086814 37.069490150257 35.8587757738604 38.7157358189148 38.7157358189148 34.5759396112383 34.8830144912965 35.0629462538447 35.5414813985011 34.6705927264014 33.6504933099056 35.8907244284648 35.0904801905018 35.7889913241488 31.1554650101712 30.6176632027985 27.2406350880445 30.6161525995674 29.5771415116471 31.0728724130873 25.3255779795842 25.5018332674339 29.318226412933 29.6245641318147 26.8203281113412 23.6345128995712 18.4610535994022 20.5145606825981 20.1722507420466 18.602376192304 0 11.7344407621326 11.7344407621326 26.3370119793419 23.1132797326559 22.0097614707656 26.3207313728171 18.4079086264573 22.8719391394783 21.6237092100315 23.4615472635545 25.3707449634417 28.7397407782325 25.0164665770368 25.488322816537 19.6724019885727 22.2483370165053 23.2691125743978 25.1612777894923 29.8615036459988 22.4154098780281 23.8831781804684 24.2222108817507 24.3162867230998 31.3475102679623 33.4904926807594 32.5337117464331 27.804289237454 28.5126515778522 32.3124356865898 34.2335683211669 30.0636192099354 27.8426525316824 27.8426525316824 33.1716053274484 33.290967243383 34.0838832881466 34.1821035046119 35.0552692187637 34.8853307279722 37.2833595589239 37.0758492822484 34.5353022282997 38.0664392871201 38.0664392871201 37.8341248081676 37.961055043294 38.1290545385012
B3501 37.1212082238712 38.9422213028482 38.6897337804229 29.1321403264504 34.4301248908568 34.8483457283125 34.0840006454641 33.234844666404 31.7243282040771 32.216858940623 32.4252771769186 32.9073183349844 36.2116693898528 39.3950936031379 33.0066781121639 31.8793679360178 32.1646918219342 32.8084455590325 34.7432899996532 33.4484812809192 36.4946201514689 36.4946201514689 32.0693732398998 33.7169393628781 33.9030603338401 33.1080956867048 32.1714018967157 31.0693546762722 33.4827298767589 32.6234716117093 33.3736572763609 28.861148625791 27.7559074793097 24.5836348004114 28.2781134448534 30.062767670326 28.7719707354223 25.8910718202241 26.0635032181017 29.8080710546657 30.1094254345712 29.2750251921326 25.5988183321028 20.9169739685261 22.749868131486 22.441679972765 14.4343790999128 11.7344407621326 0 0 26.881236950706 23.7315486220348 24.1068226857046 28.0978682465414 19.1784723062083 19.6323330248852 18.1628109058042 20.3161782823443 21.8317154616856 25.6694721410472 27.6318783292052 27.3196614181069 22.9063419165959 25.1532423357308 25.2618467258433 27.0147959459256 26.9194817929321 19.0985208851366 24.482011763742 24.812863599351 24.904708390182 29.0683556466478 31.3674353430433 34.5852497460984 30.1790589647855 30.160911789931 30.1064179204368 32.1596035423324 27.6789468730297 28.3579971083996 28.3579971083996 35.185970215414 35.2985212154844 36.0473050310283 36.1401895401781 36.9671340517493 32.8525371927344 35.3885829046601 37.4644004356135 32.4806096001907 36.2126593886723 36.2126593886723 38.21496696322 38.3406364057771 38.5069798867686
B3507 37.1212082238712 38.9422213028482 38.6897337804229 29.1321403264504 34.4301248908568 34.8483457283125 34.0840006454641 33.234844666404 31.7243282040771 32.216858940623 32.4252771769186 32.9073183349844 36.2116693898528 39.3950936031379 33.0066781121639 31.8793679360178 32.1646918219342 32.8084455590325 34.7432899996532 33.4484812809192 36.4946201514689 36.4946201514689 32.0693732398998 33.7169393628781 33.9030603338401 33.1080956867048 32.1714018967157 31.0693546762722 33.4827298767589 32.6234716117093 33.3736572763609 28.861148625791 27.7559074793097 24.5836348004114 28.2781134448534 30.062767670326 28.7719707354223 25.8910718202241 26.0635032181017 29.8080710546657 30.1094254345712 29.2750251921326 25.5988183321028 20.9169739685261 22.749868131486 22.441679972765 14.4343790999128 11.7344407621326 0 0 26.881236950706 23.7315486220348 24.1068226857046 28.0978682465414 19.1784723062083 19.6323330248852 18.1628109058042 20.3161782823443 21.8317154616856 25.6694721410472 27.6318783292052 27.3196614181069 22.9063419165959 25.1532423357308 25.2618467258433 27.0147959459256 26.9194817929321 19.0985208851366 24.482011763742 24.812863599351 24.904708390182 29.0683556466478 31.3674353430433 34.5852497460984 30.1790589647855 30.160911789931 30.1064179204368 32.1596035423324 27.6789468730297 28.3579971083996 28.3579971083996 35.185970215414 35.2985212154844 36.0473050310283 36.1401895401781 36.9671340517493 32.8525371927344 35.3885829046601 37.4644004356135 32.4806096001907 36.2126593886723 36.2126593886723 38.21496696322 38.3406364057771 38.5069798867686
B5201 35.0788340741251 37.0005013479547 36.7346702721012 34.8523729464724 36.9641042093542 35.5573100782385 38.5631974815367 37.8147590234289 36.4943022950158 36.9232596069198 36.7436511522739 37.169730964859 38.5499792477246 41.5546543722842 32.1148081109011 34.6463620023806 35.0696321623139 35.6609842825461 34.7976019288686 34.1469266552643 38.7363498538517 38.7363498538517 32.5257805440546 32.785678275735 36.7115159044134 37.7844293327291 36.3025123097562 36.2998966940679 37.4695409632944 37.2907361150192 36.6208806557133 33.2270582507691 25.2080919547672 27.8738587210311 28.5648840361728 27.4444693882028 28.79483634265 31.6539934289498 33.4614449777651 31.2352173035502 31.5229313357752 26.6669720815844 25.3965706346349 26.5083401970021 27.9772907909254 27.7272663636356 22.6770721214181 26.3370119793419 26.881236950706 26.881236950706 0 12.625945509149 21.5311402391977 15.9761916613441 23.0234771483371 22.1323338127727 22.3966158157879 22.7411257417042 25.6151381023019 28.9557127351409 29.2339083941918 30.0715978956889 25.6177711754946 24.0210595103547 25.437307247427 23.5673142296699 32.4614633065116 26.2500628570676 28.7641999714923 27.1516353098667 26.2459977901394 35.7898225756988 37.681004498288 35.977492964352 33.3624504495698 32.7278978854432 34.3142521410565 36.1419728293849 32.2055212657705 31.2763536877303 31.2763536877303 38.7981082013028 36.3238392794594 37.0644641132177 37.1548058802626 37.959653581138 34.8989813604924 37.3086062457444 37.7003925709004 36.8579747137577 38.0789495653438 38.0789495653438 38.7494696737904 38.8734112215535 39.037484550109
B5101 34.9544746777862 36.8826219241528 36.6159350556557 34.0960965507784 36.846108342673 35.4346299543257 38.4501092326147 37.6994257250691 36.3747824735764 36.8051327942177 36.6249450511533 37.052389936413 38.2097867044557 41.2392555703907 31.2924399815674 33.8854880442941 34.3181438892024 34.9222235832714 34.6722338478501 33.3746685376799 38.6237685887848 38.6237685887848 32.391620830085 32.6525864212929 36.5927055572555 37.2175254416518 36.1823589612397 35.5744065305382 37.353141768799 36.5848998905286 35.901877388237 33.1178516815327 24.6847078167841 27.401439743196 28.1040833332098 26.9645285514136 28.3377751420255 30.8430737767817 30.9879621788849 30.4131336760946 30.7085509264114 26.3016254250569 24.378385918678 25.5345256466612 27.056398503866 26.7977834904307 18.8370671814909 23.1132797326559 23.7315486220348 23.7315486220348 12.625945509149 0 24.9600580928811 20.3630351372284 22.5993052990573 25.4804768401221 24.8513198844649 26.0110226634786 28.5578325508082 31.5887290026047 31.8439303478701 32.6146516154933 25.2372403404176 23.6148131476834 28.3984348160246 26.7363572687081 32.8303137359362 28.3733237390335 31.4132726725504 29.9437105249166 29.1250218884038 35.6884589188157 37.5847415848506 35.8766595434971 33.2536885172156 32.6170200968758 34.2085164834724 36.0415995760455 32.0928387650578 31.1603112949791 31.1603112949791 38.7046237547919 36.2239699646519 36.9665957318225 37.0571760931672 37.8640990913557 34.7950226325548 37.2113799797857 37.6041792890099 36.7595565805683 37.9836951862243 37.9836951862243 40.1931698177688 40.3126729453655 40.4709117762375
B5001 40.1070791756268 41.7982092917866 41.5630749584291 34.8974741206294 39.3914508491373 36.1271933590197 39.0892824185863 38.351112109038 36.5373767531277 37.4723751582416 36.7864336406779 37.7152581855142 41.9953009276038 44.7693388380932 36.5943424589102 35.5808825073241 35.8367478993281 36.4156449894822 38.4336063881598 37.3440169237322 41.5820610359804 41.5820610359804 39.3434492641405 35.0214434311323 38.5759095809807 39.780908737735 39.4266584939682 38.943105936738 39.3394039100747 39.1691358086951 39.7961216703336 31.7124265864345 31.4882279590326 32.4375184007655 34.9802086900579 35.0612678036605 36.314823419645 29.2917684682916 29.3297579260382 28.8387100959804 29.1500874784279 25.2568446168558 21.4676640555045 22.7720640259068 24.466376928348 25.5070990118437 28.0978682465414 22.0097614707656 24.1068226857046 24.1068226857046 21.5311402391977 24.9600580928811 0 14.4343790999128 16.722311443099 15.9036348046602 20.0810607289555 20.464588928195 25.4221143888544 28.7850985754782 24.9791032665306 20.993117919928 24.1053438058867 26.2498133326696 25.4483516165586 25.6678729153781 30.4625803240632 22.586088638806 20.9237042609572 21.309873298544 20.0532790336144 31.5351676703962 33.6662070925728 33.0483978431633 30.1960311961688 29.1399399450308 32.3103961597502 34.2316432559116 30.0614271118322 28.8300867150968 28.8300867150968 33.927894128578 33.4390266006653 34.228512967992 34.3263193482785 34.1687357097098 34.8834416306648 35.170707982638 37.50918020965 36.8432612563003 37.1170122720027 37.1170122720027 39.712403603912 39.8333490934418 39.9934844693482
B4901 37.4196004788934 39.226763822676 38.9761196118854 36.209799778513 40.5586279353728 37.3963902001249 40.2652194828241 39.5490037801207 37.792800901759 38.6974779539959 38.0336377434502 38.9327188878455 42.9614455064072 45.6768453376544 34.3375916453091 36.71620486924 37.1158780038948 37.6751257463064 39.6290045295109 38.573196652598 42.6893862687202 42.6893862687202 37.2536078789692 36.1743279135909 39.767030314068 40.7995245070331 40.5928232573197 40.1233273794684 40.5080806753418 40.3427453205654 40.9517667506543 34.8429232413126 27.984945953137 29.0489466246196 31.8632029149613 31.9521705053037 33.3228915311982 32.6551527327618 32.6892337016333 32.2493798389985 32.5281247538188 29.0905396993593 25.8691302520978 26.9614205857184 28.4069516139976 29.3080773849122 24.1068226857046 26.3207313728171 28.0978682465414 28.0978682465414 15.9761916613441 20.3630351372284 14.4343790999128 0 22.0904277912403 21.4773578449492 24.7305539768118 25.0429770594472 25.0035317505348 28.4160975505082 26.7819248748106 25.476701120828 23.6634803019336 21.924903648591 25.030207749837 25.253364132329 31.9575452749425 26.8045276026271 25.4195338273541 25.7383371646266 24.708000728509 34.6816680683037 36.6301078349491 36.0760100343705 33.4686659429383 32.5333367486337 35.3880347010116 37.1629829265628 33.3472742514287 32.2416686913069 32.2416686913069 36.8707648415381 36.421419522034 37.1600995692961 37.2502093953846 37.1050454790181 37.7518979655328 38.0297331045065 40.1906693151532 39.5699027039491 39.824915568021 39.824915568021 40.7327325378497 40.8506572774539 41.0068201644556
B1510 39.077549820837 40.8113636135819 40.570510226025 32.2886977129769 36.9547953586541 33.4536186383476 36.6325333549292 35.843804206585 34.4478794702954 34.9019970775312 34.6477906943574 35.0993219307724 38.9864848376973 41.9599142039161 33.67406717342 32.5698649060754 32.8491917708792 33.4797864389843 35.3779338006051 34.1072265070029 39.2585009902314 39.2585009902314 36.7210116963027 33.5087481115007 37.2080031713609 37.6315559072436 36.8101494156163 35.8509804607907 37.9615753097787 37.2058987258741 37.8654063757409 29.246133077725 27.7375773996216 29.9562163832484 32.3707259727056 33.1200362318642 33.7920774738695 26.3533641116272 27.380040175281 25.242569203629 25.5977284148418 21.0586063166583 21.5072150684369 22.809353344626 24.5010877309559 25.806332556177 24.003439336895 18.4079086264573 19.1784723062083 19.1784723062083 23.0234771483371 22.5993052990573 16.722311443099 22.0904277912403 0 12.6945539504151 17.4129635616686 18.4733077709435 24.7814567771953 28.2208894260971 27.8104422834302 26.8392753255374 19.6627643021016 22.2398156467179 26.7405403834702 27.9789313591495 27.7877544972601 22.2824078591161 23.7896721288882 24.1300186489775 24.6527381846317 30.9678623737577 33.1354070444291 32.7818135556897 29.5519474823572 28.6427407906436 30.1123961185423 32.165200139281 27.6854492468517 26.9894831369554 26.9894831369554 34.7148023183195 32.858572701808 33.6616755376199 33.7611240926602 34.6449015007981 32.8580157648024 34.6629542884042 35.0975568950319 34.9316561302209 36.2176296850028 36.2176296850028 39.4156682044082 39.5375214195326 39.6988501092916
B1503 39.8617385471331 41.562852404521 41.3263789848566 33.8806449171204 37.783067636178 34.3663774640272 37.4679302871135 36.6971606531077 35.3349642705352 35.777824137306 35.5298846043721 35.9703447300689 38.3908205174101 41.4070465017731 33.364221855155 32.2494123977476 32.5314908972829 33.1681262660404 34.4585533648759 33.8013520439642 38.432064737664 38.432064737664 35.8361046990322 33.368999085978 37.0821978852387 37.2254926092322 35.9274379826895 35.5601082675517 37.1062649696786 36.9257010766214 37.5901250330456 27.6945843081278 26.8939082321629 29.2657171448096 31.7328095194863 34.3067850431952 33.1814978564862 27.7578763596929 29.8025619704078 26.7055649631308 27.0415162296791 25.5022548022719 23.4966040099415 24.6940620392839 26.2646797048812 27.4863038621056 24.3675973374479 22.8719391394783 19.6323330248852 19.6323330248852 22.1323338127727 25.4804768401221 15.9036348046602 21.4773578449492 12.6945539504151 0 13.6196328878571 13.4205588557258 21.1605930918772 25.1011692954731 27.9092959423917 26.3369816038209 24.3623562078876 26.4860246167672 26.2363564543555 27.4974635193867 27.6363275418425 19.4624972703916 22.928327457536 23.281269295294 23.8226195033208 29.5069856135797 31.7743434235863 33.9552764677303 30.8485186030059 29.4364043320511 28.6078677989115 30.7612385966495 26.0410790867045 27.5861795107623 27.5861795107623 35.8250052337749 34.0293887691213 34.8054866364486 34.9016761775133 35.7572747843009 31.4849630776344 33.3642638162451 35.5584532846973 33.6433396083088 34.9767122525831 34.9767122525831 39.3532590772353 39.4753049386575 39.6368868605999
B1502 38.6226125475737 40.3759668614883 40.1325005450695 31.0226320611259 36.0438011314012 32.4444648592021 35.7133196440768 34.9038250052913 33.4687182306105 33.9359411244185 34.1338644164413 34.5921045904987 36.4937734415064 39.6545571151665 30.4577888232222 29.2323485200899 29.5432479595592 30.2428537013292 32.3315990943844 30.936014610806 36.5371591670726 36.5371591670726 33.7959583382392 31.1677798375181 35.114524060565 34.7831582809842 33.892789793701 32.848544868837 35.1399388161107 34.3221939858162 35.0360257449386 25.8792967446954 25.0205975148476 29.0581520403483 32.2439575734741 32.1697979477646 30.9669533535348 30.2085964586242 32.097543519715 29.244602920881 29.5517038425875 28.1500373001529 24.9404330355349 26.0716608600219 27.5638930486969 26.7060124316604 23.1999784482658 21.6237092100315 18.1628109058042 18.1628109058042 22.3966158157879 24.8513198844649 20.0810607289555 24.7305539768118 17.4129635616686 13.6196328878571 0 9.1027138810357 23.9628858863034 27.5048704777899 28.6009475367513 29.0509896561201 27.1216518670969 29.0442610510235 24.161109246059 25.9884108786974 30.5866310665297 20.4755219713686 26.4000946967999 26.7071956595971 26.7925474712652 30.7235414625333 32.9071831064283 33.6189767839534 31.2043827049983 29.0478346869435 28.9912486795585 31.118100841793 26.4616741722817 27.171163022587 27.171163022587 36.5652731426965 34.3523172435281 35.1212798741731 35.2166068780057 36.0647348527616 31.8337132612581 34.4448530262505 36.5742723782716 33.9699381806915 35.2909733501359 35.2909733501359 38.0975983495023 38.223653671516 38.390504034201
B1501 38.552862409943 39.7087685530539 39.4611859933277 31.109270322526 36.3995219748831 31.6375805016755 36.0722996217319 35.2710447818037 33.8515095675215 34.3135206587724 32.8977400439605 33.3729576154107 36.1250647058244 39.3155020316414 30.5460292018455 29.3242766321695 29.634211648026 30.3317193709819 32.9356478606388 32.2474247033775 36.4189401273568 36.4189401273568 34.374283992543 31.7939475372279 35.6714788030998 35.8204173621693 34.4694908578586 32.9303795908884 35.6964970270193 35.5087651151092 36.1992057923927 24.2255773924998 24.9127939019292 29.728787395385 32.1603762415803 32.7768287056573 31.5971011328571 30.0749181212518 31.9717641052226 29.1064975563876 29.0715531060864 28.8179874384038 26.096175965072 27.1793432591739 28.6138672674632 27.788420250169 24.9218458385409 23.4615472635545 20.3161782823443 20.3161782823443 22.7411257417042 26.0110226634786 20.464588928195 25.0429770594472 18.4733077709435 13.4205588557258 9.1027138810357 0 24.7718489418937 27.3830622830976 28.4838269900658 28.5201683024487 27.8143092669942 29.6921016433664 24.963649572929 26.2858878488059 30.4985081602363 21.3845458216909 26.297946687907 26.6062267148125 27.0811927359191 30.6358123770205 32.8252905546927 34.2002953203624 31.1180092550921 29.7187028653675 27.5251357853145 29.7569622105483 26.3597647940948 27.8872139160584 27.8872139160584 36.1277095869639 33.2941271097472 34.0869696511732 34.1851809999596 35.0582700657063 30.5045226155074 33.2203025272197 35.5822230896272 33.1741510818288 34.2617862931868 34.2617862931868 37.1462541853146 37.2755268239095 37.4466019820223
B4403 36.2254371954294 38.089300334871 37.8311207869923 34.3515152504224 38.3841594932076 38.7597394212087 38.0739976887114 37.3157486860441 35.9769815298616 36.4120337251299 36.5965681451144 37.0243406423396 39.2859338695162 39.6687584882613 35.5518353956585 35.6990854224586 36.1100180005494 36.6846030372417 37.8553483671726 37.258111868424 39.4688294733958 39.4688294733958 34.0514625236567 37.0039214138177 37.3244035451338 36.6694886792821 35.5095803974082 35.1378826909078 36.7018310169942 36.5192675172983 37.1909532010138 34.648565626877 29.5055249063629 26.7996063403924 30.2244189356884 32.648653877304 31.3814069155607 30.7893260725207 32.6446871634574 34.1490278046096 34.412388757539 33.5781104292663 31.7509732134308 28.1130681356553 29.5022253397943 30.3708709127677 21.3428325205442 25.3707449634417 21.8317154616856 21.8317154616856 25.6151381023019 28.5578325508082 25.4221143888544 25.0035317505348 24.7814567771953 21.1605930918772 23.9628858863034 24.7718489418937 0 13.5017776607379 28.7556550959981 23.8782097318873 24.3809454287565 25.9555273496803 25.2635448819044 27.0163839179117 27.8158210376757 22.9893605826695 25.035904217743 25.3595307527564 25.449402743483 33.762513235836 35.7610682167074 38.7555686321334 35.672675817774 35.0584797160402 35.1966873441237 36.2041558387984 33.1441472963176 33.7903033428231 33.7903033428231 39.5265012365122 40.0967554797143 40.0657309929571 40.1493200440555 40.8952760108059 37.5725910738134 38.6183919913815 41.2761129468364 37.2478240975228 40.5433977362529 40.5433977362529 40.1793441957432 40.2988883221361 40.4571810683839
B4402 38.6598021205489 36.6345165110719 36.3660102293337 36.2796664813777 40.6895772895222 40.4784510573218 40.3971199468477 39.6832848942725 38.4270894031801 38.8347035523641 38.4121907732428 38.8199613601044 37.0445623540082 37.45030573974 37.418185418323 37.5581189624827 37.9489262035173 38.4960738257812 40.1911109575239 39.6290915868633 38.0668031229311 38.0668031229311 36.6305896758433 39.3902043660603 39.6914235068484 39.0761999175969 37.9898446956552 37.025104996475 39.1065518807271 38.9352655057083 39.5659575898271 36.5610544158672 32.4480199704081 30.0086137633847 33.1030738753971 35.3303354074087 34.1627092017012 27.671006486935 29.7216688629693 31.3665123977786 31.8296638373703 36.1909864469041 34.502497011086 31.1872185358041 32.4450196486302 33.236844013835 25.2549896060165 28.7397407782325 25.6694721410472 25.6694721410472 28.9557127351409 31.5887290026047 28.7850985754782 28.4160975505082 28.2208894260971 25.1011692954731 27.5048704777899 27.3830622830976 13.5017776607379 0 25.3887711400138 19.6944383012057 27.8698492999155 29.2572623462962 28.6451514221866 30.2023674568733 30.9195391298124 26.6609958553689 28.4445864796801 28.7298416285228 28.8092016550268 36.3621410260727 38.2250179856073 41.0401279237772 38.1423360585059 37.5685373683884 37.0809169250168 38.0385133778911 35.7887202900579 36.3879458062694 36.3879458062694 37.1489744138381 37.9033613285154 37.8705400014312 37.9589633683535 38.747110860037 39.343197633136 40.3431258084943 39.1488505578388 35.758822687555 38.3755403870747 38.3755403870747 37.9907186033642 38.117127383894 38.2844420097773
B3701 38.8606819291685 36.8464394480661 36.5794887881173 31.8223364949841 37.2799490342999 37.0493981057722 36.9605221824584 35.5078864479428 34.2503737205888 35.2460934005458 34.2336574148892 35.2298495597129 37.4188789249491 39.6481134481831 37.2462387362805 36.136153641471 37.0572840343164 36.6903393279484 40.1524880922714 39.110814361248 36.5976010142742 36.5976010142742 37.888729194841 37.0095947019148 36.9128026570728 38.2342189667842 37.603930645612 36.4698409648301 37.5124366044116 37.3338371989808 37.9911239633681 37.3926062210165 36.0770106854767 33.4595128476193 36.2606618803353 34.9473618460679 36.6471035690408 23.4869602119985 23.5343217450599 27.2972489456355 27.8282087098685 31.0298275857279 29.7427302042028 28.7562810530152 27.3292334323523 27.0732247802141 29.2717713847317 25.0164665770368 27.6318783292052 27.6318783292052 29.2339083941918 31.8439303478701 24.9791032665306 26.7819248748106 27.8104422834302 27.9092959423917 28.6009475367513 28.4838269900658 28.7556550959981 25.3887711400138 0 20.6054507351817 23.3284032886951 24.969447330688 21.8624838479071 23.866430399203 29.3665694285185 23.2936686676874 22.230874926552 22.5947139835847 22.6955370062045 33.6093736924686 33.87661878051 35.223943561163 32.4912834464876 32.8919154200542 36.2155229149049 36.5935322154066 37.1143584074951 35.3393222911815 35.3393222911815 29.7099814877088 32.2104098080108 32.3459255548516 33.1468309194107 32.9836125977735 38.5286503786468 38.0287772614372 35.6822813172028 34.8606239186851 37.198801055948 37.198801055948 33.425741577413 33.569344646567 33.759206151804
B4501 39.5390971065349 37.5612526415188 37.299418226026 36.5643036307271 41.4356295957959 41.2283240018316 41.1484750628744 40.4479022941858 38.7324786193706 39.6157026947648 38.3712952609109 39.2626450968347 41.0616938277027 41.428112435881 41.6382816648334 40.7504576661416 40.9740539854186 41.4813186868499 43.7932997158241 42.8402450973381 41.3993140039784 41.3993140039784 41.3899987919787 40.8760333202721 41.0296916878497 41.8060486054351 41.4691017505805 40.4435421297393 41.3861534815692 41.2243398976866 41.8205248651903 37.420296631641 37.8446759795879 34.8915118617695 37.2671437059509 37.3432390132404 38.5226089459164 25.6639182511167 25.7072693999188 30.1294905366818 30.6113639029691 32.8423385281864 30.0261819084612 26.1494149074124 27.6374492310705 28.5628622515321 30.8984659813396 25.488322816537 27.3196614181069 27.3196614181069 30.0715978956889 32.6146516154933 20.993117919928 25.476701120828 26.8392753255374 26.3369816038209 29.0509896561201 28.5201683024487 23.8782097318873 19.6944383012057 20.6054507351817 0 27.318356465937 29.2280293553979 28.5104121331138 28.706527132344 33.0634813653977 25.9876201295925 24.5565958552891 24.8864561559094 23.8192988981624 35.6413692217345 37.5400306339779 39.1523639133067 34.9809876933171 35.9144413850473 37.9283838305826 39.5778473391366 36.666066055687 35.6634953418758 35.6634953418758 32.5936558244085 34.7202606557036 35.4812499779813 35.5756124332386 35.4235867749159 40.1429333756266 40.3928124794499 38.6557447218392 36.6368844199394 38.2753262559576 38.2753262559576 37.2681767732203 37.3970279567775 37.5675498269451
B3802 35.1466043879064 37.064758194274 36.7993912993136 29.8988009793035 34.8860315885886 35.2988512560961 34.5444756799115 33.7069221377449 32.2185459013904 32.7036343546096 32.4322015903947 32.914141337729 39.215661412247 41.3481378057102 33.8471727031963 34.0018058343965 35.4191967723719 35.0350995431724 38.1197835775598 36.9435055185617 38.8457333564447 38.8457333564447 33.9635539954228 35.8968675513616 36.2271445189929 36.4819448494731 35.425290401068 34.8041161358826 36.6202853620777 35.836336308278 36.5205846064928 35.8846624618374 31.3538753585582 28.7193836981228 31.2296653840543 30.7837700745052 32.7006513696593 24.7908995399522 25.8796348505925 28.4269449642412 28.7427834421094 24.0011208071623 24.5747594087918 23.3711895289906 21.5911046498321 23.0616413119275 22.4408823355946 19.6724019885727 22.9063419165959 22.9063419165959 25.6177711754946 25.2372403404176 24.1053438058867 23.6634803019336 19.6627643021016 24.3623562078876 27.1216518670969 27.8143092669942 24.3809454287565 27.8698492999155 23.3284032886951 27.318356465937 0 8.90274676715001 18.0152601979544 19.8069104102583 25.2545956213914 22.2107856682288 20.7458525975675 21.1352714673836 21.7301495623017 32.656350071617 34.7186390862315 33.1010513428199 29.6152781516568 30.6077032787499 34.3373805057986 34.5737299115962 34.6245115489013 33.3924617241676 33.3924617241676 34.6959911228949 34.8177354232006 34.7820025300442 34.8782568371758 35.7344161838416 36.7688523073538 37.6551470585364 38.1888648692259 36.4369222081119 39.7996984913203 39.7996984913203 37.4501562079519 37.5783834138724 37.7480860441957
B3801 34.0003661744988 35.9796803765681 35.7062501531595 31.1961087316992 36.004084490513 36.4042277764548 35.6732350649615 34.8628096974412 33.4259420211308 33.8937545869442 33.6319282825115 34.0969148164464 40.2135176277828 42.2957137308262 32.6553548441906 35.1479970979855 36.5209309848476 36.1485421559432 39.1455846807785 38.0010723532902 39.8528530973631 39.8528530973631 32.7759683304704 36.9843750792142 37.3050251306711 37.5525125657392 36.5268408160355 35.9247185096836 37.6869234615934 36.9256266026726 37.590051875463 37.3589895473633 30.063376390552 27.3046534495496 29.9338119857796 29.4683151876723 31.465436593189 26.8807328769139 27.888001004016 30.2667523860754 30.5635845410842 26.154137340008 26.6815273176031 25.5772867990332 23.961654784259 25.2947504435209 20.5993762041475 22.2483370165053 25.1532423357308 25.1532423357308 24.0210595103547 23.6148131476834 26.2498133326696 21.924903648591 22.2398156467179 26.4860246167672 29.0442610510235 29.6921016433664 25.9555273496803 29.2572623462962 24.969447330688 29.2280293553979 8.90274676715001 0 20.0949869370448 21.7157224148772 26.7778546564134 24.5215028087595 23.2029200748526 23.5517472812528 24.0870193257696 34.2698453454345 36.2404332203687 35.5035899593266 31.3855030228926 33.191215705364 35.8753508693643 36.8804568843717 36.1502683254219 34.9720116664741 34.9720116664741 36.2187368636732 36.3353794530895 37.0757737613121 37.1660880373493 37.9706965961911 38.2090774554948 39.783607176826 39.5774493872458 37.8897664284171 41.1339409733616 41.1339409733616 38.4938059952507 38.6185680728843 38.7837195225007
